codigo,precio,administracion,latitud,longitud,area,banos,habitaciones,porteria,antiguedad,estado,piso,parqueaderos,estrato,descripcion,pagina,fecha,codigo_busqueda,coords_modified,geometry,barrio,localidad,sitp_distancias_menores,sitp_nombres_menores,trasmi_distancias_menores,trasmi_nombres_menores,troncales_trasmi_menores,troncales_sitp_menores,parque_cercano,distancia_parque_m,is_cerca_parque,Componente1,price_score_base_ratio,score_base
16350403391,328000000.0, 401000,4.724855219117933,-74.04229268850608,28.27423840277842,0.9705196496803477,0.3587273764415965,-0.22917471770414288,3.812172041055022,,5.0,0.4252831508226308,1.4063739288119916,"Apartamento en venta de 60m2, con vista exterior, ubicado en un 5to piso (Apto 501), acceso por ascensor, parqueadero propio cubierto (14). Consta de 1 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El edificio cuenta con zona social y vigilancia privada las 24 horas. Cerca a centro comercial Cedritos 151; cerca a almacenes de cadena Tienda D1, Tienda Ara, Olímpica; cerca a colegio Aníbal Fernández de Soto SeDe B; cerca a paraderos del SITP; Vías de acceso por la calle 142 y carrera 16.",habi,2024-06-13 21:11:11.218,16350403391_habi,False,POINT (-74.04229268850608 4.724855219117933),LOS CEDROS,USAQUEN,"[0.1633690429782606, 0.21362915958720283, 0.2198521205810326, 0.2486285077692926, 0.25583973001944715]","['CL 142 - KR 16A (553A01)', 'AK 15 - CL 141 (110A01)', 'AK 15 - CL 144 (111A01)', 'AK 15 - CL 145 (112A01)', 'AK 15 - CL 140A (109A01)']","[0.9372428884329812, 1.0709362647075016, 1.0953295388150928, 1.3264369008884607, 1.6146004375836809]","['Calle 142', 'Calle 146', 'Alcalá', 'Mazurén', 'Prado']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['CL 142', 'AK 15', 'AK 15', 'AK 15', 'AK 15']",PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,0.98,1,,,
18452994365,143000000.0, 87840,4.612349857944318,-74.20236076398594,23.561865335648683,0.4852598248401738,1.0761821293247895,-0.22917471770414288,2.14434677309345,,6.0,0.0,0.7031869644059958,"Apartamento en venta de 50m2, con vista interior, ubicado en un 6to piso (Torre 18 Apto 603), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal, parque infantil, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial MiraFlores; cerca a almacenes de cadena como Tiendas D1, Ara Surtimax, Éxito; cerca a colegio Alfonso Reyes Echandia; cerca a paraderos del SITP; Vías de acceso por la Calle 75 sur y Carrera 81.",habi,2024-06-13 21:11:11.218,18452994365_habi,False,POINT (-74.20236076398594 4.612349857944318),LOS LAURELES,BOSA,"[0.1335767275154116, 0.21972147308662623, 0.23269747142011227, 0.2507748254794584, 0.2637681804074982]","['AV. C. de Cali - KR 81F (650A09)', 'CL 75 Sur – KR 80M (150A09)', 'CL 75 Sur - KR 80M (151A09)', 'KR 81 - CL 73G Sur (156A09)', 'KR 81 - CL 73G Sur (155A09)']","[2.4648160300632114, 2.5273739154840458, 2.6177623094840308, 2.906453395305729, 2.9519408307127746]","['León XIII', 'La Despensa', 'Terreros - Hospital Cardio Vascular', 'Bosa', 'San Mateo - CC Unisur']","['Soacha', 'Soacha', 'Soacha', 'Soacha', 'Soacha']","['AV. C. de Cali', 'CL 75 Sur\xa0', 'CL 75 Sur', 'KR  81', 'KR  81']",PARQUE ZONAL URBANIZACION LA ESPERANZA,0.3,1,,,
17247767094,182793434.0, 151500,4.682309595304022,-74.15720183430376,22.14815341550976,0.4852598248401738,1.0761821293247895,-0.22917471770414288,0.9530430102637555,,6.0,0.0,1.0547804466089938,"Apartamento en venta de 47m2, con vista exterior, ubicado en un 6to piso (Torre 8 Apto 603), acceso por escaleras y ascensor. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal, parque infantil, zona BBQ y vigilancia privada las 24 horas. Cerca a centro comercial Viva; cerca a almacenes de cadena como Tiendas D1, Éxito, Colsubsidio; cerca a colegio Distrital Carlo Federici; cerca a paraderos del SITP; Vías de acceso por la Avenida Calle 13 y Carrera 116a..",habi,2024-06-13 21:11:11.218,17247767094_habi,False,POINT (-74.15720183430376 4.682309595304022),EL CHANCO I,FONTIBON,"[0.07288914106425363, 0.1628112013471442, 0.19341978453048797, 0.20678279469698643, 0.30689836455387315]","['AV. Centenario - KR 115B (012A07)', 'AV. Centenario - KR 115 (012A06)', 'CL 17 - AK 116 (161A06)', 'CL 17 - KR 116A (162A06)', 'AV. Centenario - KR 119 (408A07)']","[3.9689776167331585, 4.515245837222884, 4.943897571586632, 5.08908380346855, 5.379818089780442]","['Portal El Dorado', 'Modelia', 'Biblioteca Tintal', 'Normandía', 'Transversal 86']","['Calle 26', 'Calle 26', 'Americas', 'Calle 26', 'Americas']","['AV. Centenario', 'AV. Centenario', 'CL 17', 'CL 17', 'AV. Centenario']",PARQUE ZONAL CARMEN DE LA LAGUNA,1.21,1,,,
15072600214,167000000.0, 65000,4.5947232,-74.1695062,22.14815341550976,0.4852598248401738,0.717454752883193,-0.22917471770414288,2.3826075256593886,remodelado,6.0,0.0,1.0547804466089938,"Apartamento en venta de 47m2, con vista exterior, ubicado en un 6to piso (Torre 8 Apto 604),acceso por escaleras, parqueadero comunal. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal, zona social, zonas verdes, parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial El Ensueño; cerca a almacenes de cadena Jumbo, Tienda D1, Surtimax; cerca a colegio Distrital Cundinamarca; cerca a universidad Politecnico; cerca a paraderos del SITP; Vías de acceso por la Autopista Sur y Carrera 73.",habi,2024-06-13 21:11:11.218,15072600214_habi,False,POINT (-74.1695062 4.5947232),GALICIA,CIUDAD BOLIVAR,"[0.06507621830148073, 0.07626815808665971, 0.16089384092232858, 0.18829893472654818, 0.23727669411652708]","['KR 73 - CL 59 (285A10)', 'KR 73 - CL 57R Sur (279A10)', 'Auto Sur - KR 73 (062A10)', 'KR 73 - CL 60A Sur (280A10)', 'Portal del Sur (406A10)']","[0.25486158888852434, 0.516096298874098, 1.3207720812834935, 1.4103133074140446, 2.0627048373190853]","['Portal Sur - JFK Coop. Financiera', 'Perdomo', 'Bosa', 'CC Paseo Villa del Río - Madelena', 'La Despensa']","['NQS', 'NQS', 'Soacha', 'NQS', 'Soacha']","['KR 73', 'KR  73', 'Autopista Sur', 'KR 73', 'Portal del Sur']",PARQUE ZONAL LA ESTANCIA,0.49,1,,,
17352785711,149278140.0, 90000,4.7575054520311815,-74.1074789480725,21.205678802083813,0.4852598248401738,0.717454752883193,-0.22917471770414288,3.812172041055022,,,0.0,1.0547804466089938,"Casa en venta de 45m2, con vista exterior (Casa 94). Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón social, zona para niños, zonas verdes, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial Portal de Hatochico; cerca a almacenes de cadena como Éxito y D1; cerca a colegios Pedagógico Dulce María y Einsteniano; cerca a estación de Transmilenio Portal de Suba; Vías de acceso por la Diagonal 146 y Cra 136A.",habi,2024-06-13 21:11:11.218,17352785711_habi,False,POINT (-74.1074789480725 4.7575054520311815),SABANA DE TIBABUYES NORTE,SUBA,"[0.11768202353072607, 0.13446514391183398, 0.2379631157859363, 0.25683488281990596, 0.2796099927133209]","['KR 136A - DG 151 (612A03)', 'KR 136A - DG 151B (604A03)', 'KR 136A - CL 145 (605A03)', 'KR 128 - DG 146 (617A03)', 'KR 128 - DG 146 (611A03)']","[1.8848440906341835, 2.4657578051321467, 3.086179257908636, 3.8377605379802637, 4.942268321207689]","['Portal Suba', 'La Campiña', 'Suba - TV. 91', '21 Ángeles', 'Gratamira']","['Suba', 'Suba', 'Suba', 'Suba', 'Suba']","['KR 136A', 'KR 136A', 'KR 136A', 'KR 128', 'KR 128']",PARQUE ZONAL CEFE FONTANAR DEL RIO,0.62,1,,,
18574646605,125684190.0, 68500,4.642486670852478,-74.19103757994054,20.263204188657866,0.4852598248401738,0.717454752883193,-0.22917471770414288,2.6208682782253274,,5.0,0.0,0.7031869644059958,"Apartamento en venta de 43m2, con vista interior, ubicado en un 5to piso (Torre 23 Apto 504), acceso por escaleras, parqueadero comunal. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con gimnasio, zona social, zona verde, parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial mi centro el porvenir; cerca a tiendas y supermercado de barrio; cerca a colegio ciudadela educativa de bosa; cerca a paraderos del SITP; Vías de acceso por la Carrera 100 y Calle 54C Sur.",habi,2024-06-13 21:11:11.218,18574646605_habi,False,POINT (-74.19103757994054 4.642486670852478),EL CORZO I,BOSA,"[0.04997630564578897, 0.10773707562460269, 0.23370675534517607, 0.2518456455155987, 0.270517518275598]","['KR 100 - CL 53B Sur (574A08)', 'KR 100 - CL 54C Sur (573A08)', 'AV. 1 de Mayo - KR 95A (665A08)', 'CL 55 Sur - KR 100 (577A08)', 'AV. 1 de Mayo - KR 95A (664A08)']","[2.4686477886696077, 3.1071298143999866, 3.5493693813537046, 4.41678553509641, 5.169003392668695]","['Portal Américas', 'Patio Bonito', 'Biblioteca Tintal', 'Transversal 86', 'Banderas']","['Americas', 'Americas', 'Americas', 'Americas', 'Americas']","['KR 100', 'KR 100', 'AV. 1 de Mayo', 'CL 55 Sur', 'AV. 1 de Mayo']",PARQUE METROPOLITANO PORVENIR,0.3,1,,,
14572141474,173000000.0, 117000,4.59566997282441,-74.1721507873829,22.14815341550976,0.4852598248401738,0.717454752883193,-0.22917471770414288,1.6678252679615722,remodelado,22.0,0.0,0.7031869644059958,"Apartamento en venta de 47m2, con vista interior, ubicado en un 22vo piso (Torre 1 Apto 2210), acceso por ascensor, parqueadero comunal. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en zona social y habitaciones y piso cerámico en cocina y baño. El conjunto cuenta con salón social, parque infantil, chanchas deportivas, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Paseo Villa del Río; cerca a almacenes de cadena Colsubsidio, Ara y D1; cerca a colegio La Nueva Estancia y Colegio Cundinamarca; cerca a universidad ECCI y Universidad Distrital; cerca a estación de Transmilenio Portal Sur; Vías de acceso por la Autopista sur y calle 73.",habi,2024-06-13 21:11:11.218,14572141474_habi,False,POINT (-74.1721507873829 4.59566997282441),LA ESTANCIA,CIUDAD BOLIVAR,"[0.04052112743768379, 0.10100537617349441, 0.124987118215546, 0.2529839350491855, 0.25536568225110945]","['Auto Sur - KR 74 (291A10)', 'TV 73I - CL 57Y Sur (311A10)', 'Auto Sur - TV 74 (075A09)', 'DG 57 Sur - KR 74D (372A10)', 'KR 74 - CL 58C Sur (385A10)']","[0.3396841463478915, 0.7958577421296211, 1.0146640964130735, 1.6943580205101791, 1.7735246678031173]","['Portal Sur - JFK Coop. Financiera', 'Perdomo', 'Bosa', 'CC Paseo Villa del Río - Madelena', 'La Despensa']","['NQS', 'NQS', 'Soacha', 'NQS', 'Soacha']","['Autopista Sur', 'TV 73I', 'Autopista Sur', 'DG 57 Sur', 'KR 74']",PARQUE ZONAL LA ESTANCIA,0.34,1,,,
16872980060,202900000.0, 111100,4.5973373,-74.1610032,19.32072957523192,0.4852598248401738,0.717454752883193,-0.22917471770414288,0.7147822576978167,,5.0,0.0,1.0547804466089938,"Apartamento en venta de 41m2, con vista interior, ubicado en un 5to piso (Torre 2 Apto 507), acceso por ascensor, parqueadero comunal. Consta de 2 habitaciones, baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todos sus espacios. El conjunto cuenta con zonas verdes, zona para niños, salón comunal, cancha múltiple, gimnasio y vigilancia privada las 24 horas. Cerca a centros comerciales como; Paseo Villa del Río y Metrosur; cerca a almacenes de cadena como Jumbo, Metro y Ara; cerca a colegios Nuevo Chile y Bilingüe Reino Unido ; cerca a universidad ECCI; cerca a estaciones de Transmilenio Portal del Sur y Madelena; Vías de acceso por la Autopista Sur y la Avenida Villavicencio.",habi,2024-06-13 21:11:11.218,16872980060_habi,False,POINT (-74.1610032 4.5973373),VILLA DEL RIO,BOSA,"[0.11419790112162356, 0.1446154732109126, 0.2516689163999822, 0.27568233460451663, 0.3369837478268738]","['AV. V/cio - CL 57H Sur (064A09)', 'AV. V/cio - CL 57H Sur (063A09)', 'CL 57B Sur - KR 70 (347A09)', 'CL 57B Sur - KR 70 (348A09)', 'CL 57B Sur - KR 68B (557A09)']","[0.47283677015842096, 0.4731036253086031, 0.9311544809019584, 1.5273230255940613, 2.043757768988189]","['Perdomo', 'CC Paseo Villa del Río - Madelena', 'Portal Sur - JFK Coop. Financiera', 'Sevillana', 'Venecia']","['NQS', 'NQS', 'NQS', 'NQS', 'NQS']","['Av. V/cio', 'Av. V/cio', 'CL 57B Sur', 'CL 57B Sur', 'CL 57B Sur']",PARQUE ZONAL AUTOPISTA SUR (PAVCO),0.41,1,,,
16104194221,132200000.0, 74000,4.637723054855518,-74.18915644132795,19.791966881944894,0.4852598248401738,0.717454752883193,-0.22917471770414288,3.573911288489083,remodelado,1.0,0.0,0.7031869644059958,"Apartamento en venta de 42m², con vista interior, ubicado en un 1er piso (Torre 8 Apto 103), acceso por Hall de la torre, parqueadero comunal. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón social, zona de niños, zonas verdes, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial Tintal Plaza; cerca a almacenes de cadena como D1, Ara; cerca a colegio El Porvenir, cerca a universidad Nacional; cerca a estación de Transmilenio Portal Américas; Vías de acceso por la Carrera 95 A y Calle 54 F Sur.",habi,2024-06-13 21:11:11.218,16104194221_habi,False,POINT (-74.18915644132795 4.637723054855518),EL CORZO,BOSA,"[0.04910929847404986, 0.06124108508959828, 0.16435845827889428, 0.17153887428002354, 0.2597552186646912]","['KR 95A - CL 54 Sur (145A08)', 'KR 95A - CL 54 Sur (146A08)', 'AV. 1 de Mayo - KR 95A (667A08)', 'AV. 1 de Mayo - KR 95A (666A08)', 'CL 54 Sur - KR 94 (661A08)']","[2.0108733180287373, 2.7675965597174397, 3.304107833329704, 4.129743876548192, 4.625990448101335]","['Portal Américas', 'Patio Bonito', 'Biblioteca Tintal', 'Transversal 86', 'Bosa']","['Americas', 'Americas', 'Americas', 'Americas', 'Soacha']","['KR 95A', 'KR 95A', 'AV. 1 de Mayo', 'AV. 1 de Mayo', 'CL 54 Sur']",PARQUE METROPOLITANO PORVENIR,0.32,1,,,
15687421212,132000000.0, 65000,4.643246512220001,-74.18960100750574,21.205678802083813,0.4852598248401738,0.717454752883193,-0.22917471770414288,3.3356505359231443,remodelado,2.0,0.0,0.7031869644059958,"Apartamento en venta de 45m2, con vista interior, ubicado en un 2do piso (Torre 17Apto 204), acceso por escaleras, parqueadero comunal. Consta de 2 habitaciones, baño, sala comedor, cocina y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal, zonas verdes, parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial Trebolis El Porvenir; cerca a supermercados y tiendas de barrio; cerca a colegio Villas Del Progreso Sede C, Primera infancia; cerca a paraderos del SITP; Vías de acceso por la calle 54 Sur y carrera 100.",habi,2024-06-13 21:11:11.218,15687421212_habi,False,POINT (-74.18960100750574 4.643246512220001),PARCELA EL PORVENIR,BOSA,"[0.15211954811017062, 0.180609280189392, 0.19498420063299038, 0.24933056956422497, 0.2644538282983603]","['CL 52 Sur - KR 100 (234A08)', 'CL 52 Sur - KR 99 (572A08)', 'KR 100 - CL 53B Sur (574A08)', 'AV. 1 de Mayo - KR 95A (665A08)', 'AV. 1 de Mayo - KR 95A (664A08)']","[2.3955016560252, 2.988132582943829, 3.4056119665251603, 4.280266004199993, 5.036231159311235]","['Portal Américas', 'Patio Bonito', 'Biblioteca Tintal', 'Transversal 86', 'Banderas']","['Americas', 'Americas', 'Americas', 'Americas', 'Americas']","['CL 52 Sur', 'CL 52 S', 'KR 100', 'AV. 1 de Mayo', 'AV. 1 de Mayo']",PARQUE METROPOLITANO PORVENIR,0.3,1,,,
16100018346,126500000.0, 60000,4.624486554303644,-74.20151651103187,21.67691610879679,0.4852598248401738,0.717454752883193,-0.22917471770414288,3.812172041055022,remodelado,2.0,0.0,0.7031869644059958,"Apartamento en venta de 46m2, con vista interior, ubicado en un 2do piso (Torre 7 Apto 202), acceso por escaleras, parqueadero comunal. Consta de 2 habitaciones, baño, sala comedor, cocina semi integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con zonas verdes, zona para niños, salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Metro Recreo; cerca a almacenes de cadena como Olímpica, Surtimax, Tiendas D1 y Tiendas Ara; cerca a colegios Alfonso López Michelsen; cerca a paraderos del SITP y rutas alimentadoras para el Portal Américas, Vías de acceso por la calle 72b Sur y la cerrera 89a.",habi,2024-06-13 21:11:11.218,16100018346_habi,False,POINT (-74.20151651103187 4.624486554303644),VILLAS DEL PROGRESO,BOSA,"[0.23593890480556484, 0.2383846957416546, 0.31382019428093105, 0.31817566518816476, 0.3188742020897007]","['KR 88D - CL 73B Sur (246A09)', 'KR 88D - CL 73B Sur (245A09)', 'CL 71 Sur - KR 88F (260A09)', 'CL 71 Sur - KR 88F (259A09)', 'CL 71 Sur - KR 89B (261A09)']","[3.2006947172337075, 3.639899685791779, 3.710487405143192, 3.805555694376632, 3.954568451802175]","['Portal Américas', 'La Despensa', 'León XIII', 'Bosa', 'Terreros - Hospital Cardio Vascular']","['Americas', 'Soacha', 'Soacha', 'Soacha', 'Soacha']","['KR  88D', 'KR  88D', 'Cl 71 S', 'Cl 71 S', 'Cl 71 S']",PARQUE VECINAL URBANIZACIÓN PORTAL DEL SOL,0.93,1,,,
17658933019,121700000.0, 64000,4.628029994028,-74.202580020857,19.791966881944894,0.4852598248401738,1.0761821293247895,-0.22917471770414288,3.0973897833572055,remodelado,6.0,0.0,0.7031869644059958,"Apartamento en venta de 42, con vista interior, ubicado en un 6to piso (Torre 8 Apto 601), acceso por escaleras, parqueadero comunal. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todos los espacios. El conjunto cuenta con zonas verdes, zona infantil, salón comunal, zonas verdes, parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial Metro Bosa, Metro Recreo; cerca a almacenes de cadena como Surtimax; cerca a colegio Carlos Pizarro León Gómez, Leonardo Posada Pedraza; cerca a universidad Distrital Francisco José De Caldas; cerca a paraderos del SITP; Vías de acceso por la calle 73Sur y la Carrera 92.",habi,2024-06-13 21:11:11.218,17658933019_habi,False,POINT (-74.202580020857 4.628029994028),SAN BERNARDINO XIX,BOSA,"[0.0867586621951009, 0.11737134917860496, 0.13882915400210305, 0.20148999677816878, 0.283442874690669]","['CL 73 Sur - KR 93 D (247A09)', 'CL 73 Sur - KR 94  (248A09)', 'KR 92 - CL 72 Sur  (250A09)', 'KR 92 - CL 72 Sur (249A09)', 'CL 71 Sur - KR 91B (251A09)']","[3.275390893174785, 4.048063450903608, 4.121489761757505, 4.195319005383419, 4.247374908152149]","['Portal Américas', 'La Despensa', 'León XIII', 'Bosa', 'Patio Bonito']","['Americas', 'Soacha', 'Soacha', 'Soacha', 'Americas']","['CL 73 S', 'CL 73 S', 'KR  92', 'KR  92', 'Cl 71 S']",PARQUE VECINAL URBANIZACIÓN PORTAL DEL SOL,0.53,1,,,
18563307873,123698575.0, 85000,4.632697639848516,-74.19811074612754,22.14815341550976,0.4852598248401738,0.717454752883193,-0.22917471770414288,3.3356505359231443,,6.0,0.0,0.7031869644059958,"Apartamento en venta de 47m2, con vista interior, ubicado en un 6to piso (Apto 612), acceso por escaleras, parqueadero comunal. Consta de 2 habitaciones, 1 baño, sala comedor, cocina y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, zona infantil, y vigilancia privada las 24 horas. Cerca a centro comercial Metro Recreo, Metro Bosa; cerca a almacenes de cadena como D1 y Ara; cerca a colegio Gimnasio Real Americano, colegio Plaza Logística; cerca a Universidad Distrital Francisco Jose de Caldas Sede Bosa; cerca a estación de Transmilenio Portal Américas; Vías de acceso por la Carrera 95A y la Calle 63 Sur.",habi,2024-06-13 21:11:11.218,18563307873_habi,False,POINT (-74.19811074612754 4.632697639848516),CIUDADELA EL RECREO II,BOSA,"[0.10962628111403157, 0.15469735678005014, 0.18546514295043576, 0.20935981117811023, 0.21168358720452898]","['CL 63 Sur - KR 95 (285A08)', 'CL 63 Sur - KR 95A (285B08)', 'CL 63 Sur - KR 97 B (288A08)', 'KR 95A - CL 69 Sur (679A09)', 'CL 63 Sur - KR 93C (275B09)']","[2.8009739875985593, 3.713739596657407, 4.335237013151146, 4.378564365640908, 4.400698478898452]","['Portal Américas', 'Patio Bonito', 'Biblioteca Tintal', 'La Despensa', 'Bosa']","['Americas', 'Americas', 'Americas', 'Soacha', 'Soacha']","['Cl 63 S', 'CL 63 Sur', 'Cl 63 S', 'KR 95A', 'Cl 63 S']",PARQUE VECINAL URBANIZACIÓN SANTIAGO DE ATALAYAS,0.4,1,,,
16892628918,315900000.0, 178800,4.6390583547295705,-74.1522853994004,40.52640837731573,0.9705196496803477,1.0761821293247895,-0.22917471770414288,4.526954298752838,remodelado,4.0,0.0,1.0547804466089938,"Casa en venta de 86m2, con vista interior, ubicado en la (Casa 48), acceso por hall del conjunto, parqueadero comunal. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal, zonas verdes, parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial Tintal Plaza; cerca a almacenes de cadena Jumbo, Tienda D1, Tienda Ara, Colsubsidio; cerca a colegio Distrital San José de Castilla Sede A ; cerca a paraderos del SITP; Vías de acceso por la calle 6b y carrera 81b.",habi,2024-06-13 21:11:11.218,16892628918_habi,False,POINT (-74.1522853994004 4.6390583547295705),CIUDAD TECHO II,KENNEDY,"[0.034172034832805176, 0.05043970212814858, 0.21279696017974317, 0.2757344815019418, 0.28050926818743405]","['CL 6B - KR 80G (165A07)', 'CL 6B - AK 80G (140A07)', 'KR 82A - 6B (289A07)', 'CL 6B - KR 79 C (162A07)', 'CL 6B - KR 79C (161A07)']","[0.5408301972777465, 0.7929406923579638, 1.1250122571086507, 1.514294095280648, 1.5218633344331203]","['Transversal 86', 'Biblioteca Tintal', 'Banderas', 'Patio Bonito', 'Mandalay']","['Americas', 'Americas', 'Americas', 'Americas', 'Americas']","['Cl 6B', 'Cl 6B', 'KR  82A', 'Cl 6B', 'Cl 6B']",PARQUE METROPOLITANO BIBLIOTECA EL TINTAL,0.7,1,,,
18678474554,247643377.0, 200000,4.6427839,-74.1443573,24.50433994907463,0.9705196496803477,1.0761821293247895,-0.22917471770414288,4.765215051318777,,2.0,0.0,1.0547804466089938,"Apartamento en venta de 52m2, con vista exterior, ubicado en un 2do piso (Torre 2 Apto 219), acceso por escaleras, parqueadero comunal. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón social, zonas verdes, zona infantil, cancha múltiple, BBQ y vigilancia privada las 24 horas. Cerca a centro comercial Tintal Plaza ; cerca a almacenes de cadena como Ara y D1; cerca a colegio Nuestra Señora de la Felicidad; cerca a Universidad Uniagustiniana; cerca a estación de Transmilenio Banderas y paraderos de SITP ; Vías de acceso por Carrera 80 C y Calle 8 B.",habi,2024-06-13 21:11:11.218,18678474554_habi,False,POINT (-74.1443573 4.6427839),VALLADOLID,KENNEDY,"[0.05252749548179913, 0.05787743623087362, 0.09240076453027711, 0.17148436840826467, 0.26697317900924045]","['AV. A. Mejía - CL 8C (334A07)', 'DG 8A - AV. A. Mejía (183A07)', 'CL 8ABisA - KR 80 (182A07)', 'KR 80C - CL 8B (181A07)', 'KR 80C - CL 9 (186A07)']","[1.2808105221159083, 1.2864357614214106, 1.3698591600282457, 1.7476127987733927, 1.8016780055260018]","['Transversal 86', 'Banderas', 'Mandalay', 'Biblioteca Tintal', 'AV. Américas - AV. Boyacá']","['Americas', 'Americas', 'Americas', 'Americas', 'Americas']","['Av. Agoberto Mejía', 'Dg  8A', 'CL 8ABisA', 'KR  80C', 'KR  80C']",PARQUE ZONAL CASTILLA,0.64,1,,,
18651631950,705000000.0, 460000,4.659866904176247,-74.12282401985169,49.00867989814926,1.4557794745205215,1.0761821293247895,-0.22917471770414288,0.47652150513187774,remodelado,2.0,0.4252831508226308,1.4063739288119916,"Apartamento en venta de 104m², con vista exterior, ubicado en un 2do piso (Torre 2 Apto 209), acceso por ascensor, parqueadero propio cubierto (12) y depósito (8). Consta de 3 habitaciones, 3 baños, sala comedor, estudio, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones, estudio y zona social y piso cerámico en baños y cocina. El conjunto cuenta con zona infantil, zonas verdes, salón comunal y vigilancia privada las 24 horas. Cerca a centros comerciales como Salitre Plaza, Multiplaza y Meridiano 13; cerca a almacenes de cadena como Éxito y Tiendas D1; cerca a Colegio Gimnasio Nuevo Modelia y Colegio Cofradía; cerca a estación de Transmilenio Av. Rojas; Vías de acceso por la Av. Boyacá y Calle 22A.",habi,2024-06-13 21:11:11.218,18651631950_habi,False,POINT (-74.12282401985169 4.659866904176247),CAPELLANIA,FONTIBON,"[0.38014382066645064, 0.4020346324986669, 0.4946655902492237, 0.49763288880255924, 0.499178595039694]","['KR 80A BIS - CL 22A (354A06)', 'KR 80ABIS - CL 22D (247A06)', 'AV. Boyacá - CL 22 (196C06)', 'KR 75 - CL 23B-62 (355A06)', 'AV. Boyacá - CL 23 (133A06)']","[1.4695869337981167, 1.5758353154583933, 1.8022603623008975, 1.9310933067271723, 2.42226805519884]","['Normandía', 'AV. Rojas', 'Modelia', 'El Tiempo – Cámara de Comercio de Bogotá', 'Portal El Dorado']","['Calle 26', 'Calle 26', 'Calle 26', 'Calle 26', 'Calle 26']","['KR  80A BIS', 'KR  80ABIS', 'AV. Boyacá', 'KR  75', 'AV. Boyacá']",PARQUE ZONAL CANAL BOYACA,0.68,1,,,
